"id","time_observed_at","time_zone","quality_grade","license","url","description","latitude","longitude","positional_accuracy","public_positional_accuracy","scientific_name","common_name"
156499117,"2023-03-17 06:51:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/156499117",,-27.4754463729,152.9778176937,2,2,"Threskiornis molucca","Australian White Ibis"
165267983,"2023-06-03 01:56:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/165267983","Somehow finding something to eat in a location where all in-stream and on-bank vegetation whether native or non-native was sprayed with a heavy dose of glyphosate or similar, several months ago, and has turned to grey dust.",-27.3808211572,153.035773321,2,2,"Threskiornis molucca","Australian White Ibis"
165283958,"2023-05-18 23:04:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/165283958",,-27.3909307199,153.0391908976,2,2,"Threskiornis molucca","Australian White Ibis"
166004476,"2023-06-05 21:25:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/166004476",,-27.3724607557,153.0404362244,2,2,"Threskiornis molucca","Australian White Ibis"
166005714,"2023-06-05 21:55:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/166005714","There were several birds, in and near a small pool.",-27.369632639,153.0340471619,2,2,"Threskiornis molucca","Australian White Ibis"
166009280,"2023-06-05 22:19:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/166009280","Not sure what even an ibis could be finding to eat here... an entire section of creekline has had all or most in-channel and on-bank vegetation of any kind poisoned so thoroughly with glyphosate that there has been nothing alive for months.",-27.3683326983,153.0323948449,2,2,"Threskiornis molucca","Australian White Ibis"
167153590,"2023-06-13 02:46:00 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/167153590",,-27.4759580465,152.979048107,2,2,"Threskiornis molucca","Australian White Ibis"
176580008,"2023-07-05 11:19:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/176580008",,-27.478613623,152.96816579,2,2,"Threskiornis molucca","Australian White Ibis"
184829800,"2023-09-24 20:54:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/184829800","Just one, hanging around on the footpath.",-27.3748404838,153.0390748117,2,2,"Threskiornis molucca","Australian White Ibis"
191420188,"2023-11-18 19:46:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/191420188",,-27.5170719602,153.0945911109,2,2,"Threskiornis molucca","Australian White Ibis"
193831785,"2023-12-11 22:43:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/193831785","Two birds.  Final shot is panned back to show habitat; birds are visible in far distance in the drain/ gutter next to a few pine trees.",-27.3694274723,153.0346411747,2,2,"Threskiornis molucca","Australian White Ibis"
201852608,"2024-03-09 22:43:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/201852608",,-27.3901157293,153.0356374028,2,2,"Threskiornis molucca","Australian White Ibis"
206545453,"2024-04-10 22:42:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/206545453",,-27.4632591782,153.0192013125,2,2,"Threskiornis molucca","Australian White Ibis"
209863768,"2024-04-26 02:13:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/209863768",,-27.4662327561,153.0265835687,2,2,"Threskiornis molucca","Australian White Ibis"
218280092,"2024-05-26 00:17:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/218280092",,-27.4019839706,153.0430467359,2,2,"Threskiornis molucca","Australian White Ibis"
230442800,"2024-07-19 22:45:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/230442800",,-27.4411834678,153.1181802063,2,2,"Threskiornis molucca","Australian White Ibis"
233447752,"2024-08-03 00:25:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/233447752",,-27.3797023669,153.0355901111,2,2,"Threskiornis molucca","Australian White Ibis"
234461112,"2024-08-08 04:14:09 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/234461112",,-27.4769496918,152.9763946533,2,2,"Threskiornis molucca","Australian White Ibis"
235012898,"2024-08-10 23:18:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/235012898",,-27.3798525678,153.0348607053,2,2,"Threskiornis molucca","Australian White Ibis"
9118581,"2017-12-11 02:10:37 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/9118581",,-27.4980183333,153.0154333333,1,1,"Threskiornis molucca","Australian White Ibis"
16251754,"2018-09-06 04:41:29 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/16251754",,-27.4973611698,153.0157653879,1,1,"Threskiornis molucca","Australian White Ibis"
64715512,"2020-10-16 22:03:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/64715512","charset=Ascii binary comment",-27.4940615309,153.0651334051,1,1,"Threskiornis molucca","Australian White Ibis"
64715524,"2020-10-17 00:12:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/64715524","charset=Ascii binary comment",-27.494044876,153.0651528511,1,1,"Threskiornis molucca","Australian White Ibis"
102283984,"2012-12-11 18:14:00 UTC","UTC","research",,"https://www.inaturalist.org/observations/102283984",,-27.476905814,152.9789883419,1,1,"Threskiornis molucca","Australian White Ibis"
210567324,"2024-04-27 23:23:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/210567324",,-27.3797554064,153.0356021298,1,1,"Threskiornis molucca","Australian White Ibis"
233447674,"2024-08-03 01:08:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/233447674",,-27.3797518133,153.0355935082,1,1,"Threskiornis molucca","Australian White Ibis"
