Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
WSM,Samoa,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0,1,0.772918888089865,0.767230345099198,0.78359484706026,0.777038481098491,0.726086330417252,0.784585485299274,0.776682806864781,0.768557223199003,0.76068755294077,0.795494636608076,0.789276631416774,0.805049396267838,0.801247142665053,0.839266276285161,0.857066539045849,0.874853664896775,0.872293462266134,0.890063273333076,0.887458816670242,..,..,..
YEM,"Yemen, Rep.",EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0,1,-0.25105068048274,0.806198592466456,1.09035365065194,0.680109457575238,0.782345826214576,0.742687368482481,0.950699580037467,0.953645105441335,0.72980908484553,0.807407260623736,0.825961201332537,0.889747995292677,0.837116849944235,0.891082977037247,0.942837945069431,0.970708922615399,0.976692109712153,1.00133690314708,1.03349439011924,..,..,..
ZAF,South Africa,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0,1,9.47481960227273,9.63838561571526,8.85379272642259,9.1410310919521,9.37563773228249,9.03523678425358,8.96594299566743,9.0731364424699,8.8835716723431,8.64408838254709,8.37751152272727,8.07716373228452,7.63587673388518,8.25757951157345,8.87533870036564,8.64857372810122,8.49992677706409,8.98017269186441,8.93320268213762,..,..,..
ZAR,"Congo, Dem. Rep.",EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0,1,0.111804228210856,0.0991913295498239,0.0917590915828916,0.0830127248156323,0.0581213984528624,0.0673197213112496,0.0717288707931127,0.0631077844873126,0.0534875444314015,0.0464149630936506,0.0331776964587254,0.0307085053559342,0.0294107051471301,0.0313840310346482,0.0409089535383312,0.041254971523944,0.0416419529953545,0.0419967197158897,0.0450781986833401,..,..,..
ZMB,Zambia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0,1,0.311179708330211,0.299524217486129,0.296994934299168,0.294969930309368,0.278423058512189,0.243385246813259,0.204123999624097,0.253860006030928,0.238986070936572,0.181780803942438,0.178289559971306,0.182475783087277,0.184147785129824,0.192095525970719,0.188388625804138,0.197068580524176,0.194427283841293,0.142660159145491,0.152549611409469,..,..,..
ZWE,Zimbabwe,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0,1,1.48092242369571,1.47216119141644,1.53567863532409,1.44142158798323,1.53843076888739,1.29486003611734,1.26095343734784,1.19204239036897,1.16244730968895,1.27640505992792,1.11011267697283,0.999055826175953,0.946432091077652,0.842543651147281,0.787955700789903,0.857045192283062,0.825609883113302,0.770639547577185,0.728891591989844,..,..,..
ABW,Aruba,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ADO,Andorra,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
AFG,Afghanistan,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,23.0133016632203,32.6613350883705,36.0385147240044,31.3064576152371,28.0091535394012,25.8667465997096,28.4799769138299,..,..,..
AGO,Angola,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,130.244397950018,129.971142081192,141.24482329234,246.261769462655,159.575256295082,409.106543128347,350.504956641141,228.559162648048,211.87101300112,257.119866271484,260.097539059797,257.213917022246,292.379043376555,202.552333946477,377.698289280843,319.197390008659,312.923013920581,288.085886031741,245.289667081024,..,..,..
ALB,Albania,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,581.597640591472,438.081413957829,283.765363301321,254.137468394418,193.1635279262,184.42582764223,163.398254180833,139.280553273548,140.317671123084,217.564138414367,205.247311836736,204.592430277844,230.87340692476,249.809616384157,220.165856429223,239.838332915538,210.0348595595,210.020079095668,181.759714799981,..,..,..
ARE,United Arab Emirates,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,547.41916971394,598.807980274804,594.636181917673,680.992756645214,703.211548156894,629.26986755144,344.506623819757,327.618597750065,614.855335914623,569.22229414831,778.709427896848,689.3129647985,558.914546878951,630.206805857099,609.656842691812,577.182129141122,563.705665370973,597.210679585719,638.587759556579,..,..,..
ARG,Argentina,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,462.560559701143,426.614517117445,395.5218800236,364.733889353363,358.397430501854,366.4915386322,366.200925766594,353.039719448941,347.513280894518,380.106500750897,371.512382998446,386.980372555108,406.268939078445,404.365252959833,403.837967128447,379.249612507937,386.178946395984,372.025788739014,364.881581650156,..,..,..
ARM,Armenia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,688.366617226266,600.672878530822,577.030996843268,635.199095743292,448.113964177089,545.340133170729,528.136196071154,458.982310891644,491.095264063655,458.036945395947,343.094234258979,343.58664720792,330.558837878068,346.276766590225,307.961597993021,312.685790193073,320.921963367334,..,..,..
ASM,American Samoa,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ATG,Antigua and Barbuda,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,381.958736490062,365.205482756123,362.133921761422,360.793480472736,343.361982658712,370.975635458089,347.552144977681,346.424218058013,328.19306601308,329.05671551107,320.842492473875,313.900147817672,322.460720002992,328.597878280735,321.485089202651,311.342449946804,284.666637151191,267.730113318103,274.006431694591,..,..,..
AUS,Australia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,702.166333842962,689.948873376794,717.443032622987,707.788328022605,685.756101346688,666.399654158376,685.073940481701,668.097500448129,665.239585821222,593.593241460728,578.196738458524,558.808573251361,565.59469349534,556.425610787756,538.541116191664,550.914913118671,549.038355568622,533.903510765309,539.580710786929,..,..,..
AUT,Austria,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,308.038114425169,322.186648315368,290.505121028905,278.340705237235,269.381297851384,276.562308042101,272.460677479802,268.119701033735,268.048714106161,252.066217097192,243.317370813598,249.298644201621,250.967820951166,276.495212985298,268.895829865798,270.686982387913,253.350108510673,233.003361945776,224.449846835554,..,..,..
AZE,Azerbaijan,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,1688.72422792521,2151.88340516416,2623.95679840966,2357.5095688779,2187.24895701885,1962.63098080368,1881.14943828199,1624.27703815874,1524.20810980674,1336.6230246998,1231.85332024155,1150.42520106747,1080.79673267753,914.151057378983,774.758786191007,665.560529061863,670.413582843669,..,..,..
BDI,Burundi,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,110.689070897026,119.392841755718,109.396977768141,123.383276875527,129.691587241615,137.817681200392,148.15565346435,143.858304801162,130.947227548374,129.056867087706,133.426573112601,94.0681860540503,91.5899951660258,69.5435198702649,64.8628596669826,65.7453077983199,75.0481515890454,67.074159236518,62.9021320072406,..,..,..
BEL,Belgium,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,434.018824592347,461.997091532267,442.628862095832,425.634549041929,428.916916237759,417.706321472264,436.150674645172,408.710401535275,410.940505492252,385.754542377363,371.63265787981,365.71884170153,338.042654644068,358.192203039413,336.233267741526,318.189913380129,308.979874515797,288.158603856458,291.834305670516,..,..,..
BEN,Benin,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,134.117095412084,148.428714736837,155.966536414136,188.482679296504,201.625826744093,202.248942015552,182.620374758659,165.560265429555,157.892106610829,194.091647120843,189.911020838973,194.401952008796,219.782959087731,239.108024719053,239.612530000109,249.238105639922,347.845697780032,345.955043656759,345.034743592245,..,..,..
BFA,Burkina Faso,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,92.4657436605229,90.6049120897988,90.9231773581055,87.3703307688527,88.757846662273,81.5732830884757,82.933210696958,88.9184354653828,88.5127895630006,89.073948224152,97.7883221175272,87.8178122039247,84.4927742228243,83.9100582982351,82.1026919255889,78.7372028891296,90.1868352978102,105.358002416301,113.079117908166,..,..,..
BGD,Bangladesh,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,197.509809352745,196.135681928746,207.903213577542,194.988856523795,204.148470082856,234.020802404082,235.581802471986,233.158243972621,212.530771967171,212.709238375794,221.724046428883,245.261490613627,243.94171780785,232.61784207685,257.14612776822,229.971191594397,267.176328325891,252.579275656106,235.810637204995,..,..,..
BGR,Bulgaria,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,1183.12167143369,992.61852960576,961.000908788333,1261.65829853454,998.199595750733,1039.19607825731,1082.88346470968,1042.53235617242,944.419319861527,798.875707872465,747.860847559988,766.260271356032,703.542172752807,706.768207094782,654.800984108863,630.421019759089,604.661053998089,612.932411654688,552.214105211701,..,..,..
BHR,Bahrain,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,1346.33595950834,1171.56664089231,1010.94136371399,1280.54577295844,1293.39344216846,1307.0086862017,1224.09058981203,1316.41472398467,1334.97192110382,1253.15784104058,1231.25447346162,879.357668832306,941.656388516708,921.500338363485,915.380443975151,914.036156525857,929.956573853685,913.410251615602,899.173966116825,..,..,..
BHS,"Bahamas, The",EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,322.587564926718,307.555980303731,321.76381498152,307.000768860502,298.264649191227,287.580108596901,281.077902247596,262.154230155841,257.765884574888,241.16994694043,231.671418770827,225.800603090474,254.863069680642,231.852400818256,246.905527990059,250.551819512988,261.587490919606,259.303320712239,263.61531406371,..,..,..
BIH,Bosnia and Herzegovina,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,803.604508314503,649.10859213662,520.615143679965,902.063562030433,1012.89772214727,1069.12108533792,1255.29864154966,1071.55412948347,1126.74746793306,1098.47523643786,1096.35628882635,1086.42459616612,1096.32090097508,1082.86426388966,1108.27426797313,..,..,..
BLR,Belarus,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,1472.00467272905,1355.69938107912,1359.28767367458,1429.70974021753,1346.84491201888,1196.19351103045,1067.87427853511,1000.87089679006,906.166464497828,851.155747573942,807.111605066261,773.16309860555,751.83556694244,707.165969932715,669.926472482778,594.569439109804,556.91614753375,..,..,..
BLZ,Belize,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,394.445291289843,411.569574203738,363.607025367319,363.295689197552,359.201231977431,360.401941011891,289.779878793406,353.154628323244,324.362148709596,484.174729899695,491.008156966613,482.747974554657,232.031669878413,220.910494516718,215.294311662401,217.004003996887,213.115525699185,220.03367572376,212.042509391724,..,..,..
BMU,Bermuda,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
BOL,Bolivia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,268.90311408928,268.213774682319,303.550001822876,351.978832976673,372.642711000408,376.653210918498,334.511197336492,359.129892242034,358.749246241807,337.942314060644,321.259575950831,293.059708031294,270.27705902012,363.265967585216,321.632932216321,298.342340398843,289.45267124827,345.294615245385,319.811443479334,..,..,..
BRA,Brazil,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,194.548021869716,201.231976665919,203.443537940328,203.211611296796,202.46492525972,220.653171239232,236.139001686932,243.561888254794,238.021670444264,243.517542085277,239.299495675699,243.193974661765,233.614852946971,223.772176110069,222.379004046509,221.128592975773,214.27960425455,211.043520748119,214.218661935426,..,..,..
BRB,Barbados,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,257.22212542987,297.489254599042,254.077445959837,286.455302037861,184.878022579538,201.808631465939,203.435346910181,202.746530484102,246.193400594177,254.632411674935,244.353822472536,264.509881404228,275.879748226434,279.329573635927,274.85018671824,278.446596550083,272.888908950997,267.234480672005,267.479198741305,..,..,..
BRN,Brunei Darussalam,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,505.369588697501,443.786408868815,423.093534450132,405.831207981966,380.805001294559,371.647032847206,366.533362300138,386.3891526014,400.081236205754,298.31046081393,411.707799041219,380.451369472116,314.471258848263,307.702975432706,306.368515245704,291.826187771413,262.937075057486,520.475041745274,588.174169410774,..,..,..
BTN,Bhutan,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,136.856166734828,190.111072312729,215.444787464231,180.470637750835,198.280457916262,219.231638769858,251.983698730067,311.093699656182,286.495411560249,268.087903871824,258.843153968902,250.817246039593,285.308316784278,238.366796891863,219.140008457669,297.264950755971,172.011171519858,200.404272892109,242.359640089995,..,..,..
BWA,Botswana,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,226.779136984657,208.196129545814,310.346828984529,324.157989973436,312.809523393908,300.867242538816,253.897339107811,235.844906575394,254.441763120272,224.098061966344,255.195704255619,249.959103777768,237.343746152236,212.372915943289,205.562253724223,209.016103101445,195.905697615469,194.470292343814,197.268728949169,..,..,..
CAF,Central African Republic,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,82.2786090276553,85.7999469236133,96.6021884162135,99.5432239359901,99.5603367338189,92.8734464382702,96.7431747345915,96.1804449311592,93.233982505901,95.2879648847638,94.4393051147425,86.4515472078534,86.9581558641396,89.8966526992462,89.0065868309369,86.9204949520867,88.9720865959462,87.0593053366653,87.8262386885938,..,..,..
CAN,Canada,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,601.1268159713,612.576462406128,632.408534108649,631.529924922572,573.041144941916,563.885769820116,564.670206940863,559.549497625318,532.683025560037,503.694064070697,538.275651413988,518.734503799238,498.928775327389,519.415416913893,505.872606366199,497.170062759575,471.41291008365,457.454836227313,455.029040256979,..,..,..
CHE,Switzerland,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,191.559974331834,190.616973138534,194.812857247014,184.800434953263,184.617316900303,174.732845265007,176.454560489281,179.58153519665,176.369100824616,169.045238828503,156.758935659384,170.454879580082,160.903663718332,159.134403387061,155.981422538921,155.46833800241,151.843549885204,133.008333054979,138.677597558116,..,..,..
CHI,Channel Islands,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,Chile,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,401.934231514106,351.887597984903,324.101874089509,322.213263085908,337.217550839764,331.13371284754,350.090149713344,378.316158417362,378.888697767037,402.751179555025,372.250800128059,323.681460302307,328.804774243465,318.314945502472,332.241936329066,321.657690429694,316.661885665332,323.012175663435,324.983064425993,..,..,..
CHN,China,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,1969.45727886944,1894.26378182123,1730.24811006405,1620.6231453774,1522.2839953673,1490.27962928818,1413.06899125232,1295.23235487058,1151.24246241816,1067.90387832886,1011.01890741307,956.121850599638,928.306457892502,1033.73423682166,1097.21337101949,1079.37084361845,1061.02896204447,983.752875964508,929.31716268035,..,..,..
CIV,Cote d'Ivoire,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,242.417397920174,235.574394451449,193.745987337217,247.383235069362,218.669691673618,277.249854041634,302.345825366339,278.980952915373,225.222381041764,201.004823891183,226.193455764995,257.392448704734,246.256633014609,187.453137259123,258.477496881601,260.645504374189,236.189964231322,207.639826907992,222.958422503508,..,..,..
CMR,Cameroon,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,68.5464634371356,45.5525917161928,160.578371730698,170.374500423935,171.126571271423,189.370957639856,190.204515265506,126.46605809145,120.124285439304,110.465661879556,118.128899505514,112.664308915514,108.20554548231,115.50777305266,116.119667798541,106.043350624098,118.530396688236,165.628727329049,138.376579617839,..,..,..
COG,"Congo, Rep.",EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,139.874382785691,145.449526370392,176.280042977931,174.740171160813,257.380990838735,180.332244500098,189.499059024131,260.300905252927,83.2783141353951,90.3410482271537,107.199033262106,84.8584987826071,66.6274369026613,101.374091841371,171.736367886381,134.446736685425,115.393248046444,127.543402893365,146.981160266468,..,..,..
COK,Cook Islands,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
COL,Colombia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,283.245332077861,275.893809401515,285.338073444134,287.606576972322,286.814722275878,240.51086043813,239.275705733669,248.089615329898,250.753638825958,224.208109018198,220.080941648501,210.282179110709,202.913640274304,201.436810495694,179.087608029082,188.230033823926,183.520195784379,176.909335546661,182.325197343058,..,..,..
COM,Comoros,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,145.571003959197,153.873395188248,141.778389348571,137.64098732594,145.308452329551,146.923764314999,121.783390208994,117.065261356469,128.425250167418,138.600922041248,142.875204069674,144.283665309822,144.307565509223,152.088560261771,158.100807663147,162.519340310822,176.577911010447,175.715165467946,179.291901898794,..,..,..
CPV,Cape Verde,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,154.988896133114,159.197697264338,172.670304216242,161.286550379753,161.607908251498,155.35061515714,183.10055415482,178.290960349892,178.77621006292,184.216473924722,187.518267705088,201.906782496396,226.89199334572,220.023435658637,231.237133250445,229.62811923201,218.908921277345,203.88014602708,189.723219151939,..,..,..
CRI,Costa Rica,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,154.299159801847,169.840572309468,176.802673656189,171.604008235574,218.421812331988,194.091864002698,187.746876397771,186.753031401963,183.686018534296,176.285565547198,171.672315848747,178.717414817176,190.701977981321,187.743193697823,188.344270252031,178.156277882038,175.457065597361,177.696966373123,170.988991622349,..,..,..
CUB,Cuba,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CUW,Curacao,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CYM,Cayman Islands,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CYP,Cyprus,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,442.95364038229,448.017921664954,455.764331688892,485.935416959214,470.742463813241,436.400099355612,444.968740109935,447.37951567729,462.96840575491,449.125024702029,433.598927392037,416.757324527666,418.66560595356,453.311272773438,411.774746921679,405.2459650057,403.96009266548,406.980187545842,410.182804279758,..,..,..
CZE,Czech Republic,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,938.069957996601,886.816151932113,839.454569823049,803.407723732647,790.721528330894,781.713548674273,760.048716443273,668.781899385586,718.553796870923,699.964929296356,663.669891934828,652.242044806428,625.93031385,579.277708949493,551.56309478585,524.604775259858,483.286227505998,..,..,..
DEU,Germany,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,0.0269740610917233,448.36039961669,423.689169998818,419.339387285648,404.988112379173,396.550791150886,402.442843558503,385.171998942176,375.500935222317,338.887587662885,331.388742136072,336.635519597833,326.861034427287,329.444993831088,322.734144256356,313.004806022071,303.658979689937,286.817962616802,283.80417765233,..,..,..
DJI,Djibouti,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,259.772306169291,271.38094262348,281.390433766242,312.008895667996,314.961160352105,326.34492387464,346.170095645073,351.702338008518,327.929623759432,346.725931832271,313.898901513946,293.618161517132,297.025809138956,293.096844181522,317.899659272393,317.993328163615,312.837795539116,297.657100680587,302.492860955222,..,..,..
DMA,Dominica,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,140.411236741983,139.562807282652,136.762777396176,142.908236136831,157.46711556594,178.799556515087,158.361481342738,171.638801299441,156.067849841818,162.390045437657,205.289824520528,236.141969440342,222.201638296474,240.748936624221,219.215202698429,219.127650828599,199.583272480573,260.129915311201,214.456002258402,..,..,..
DNK,Denmark,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,385.493655853717,463.656073529,403.569857102045,424.739620820181,429.580297757756,376.642441578308,455.056866099116,366.252659524791,352.241332706209,311.977968843517,279.582671801046,288.096471983578,303.509127012471,325.933455345386,287.45857899863,260.538772587158,292.578971571582,263.020903686523,246.355791161908,..,..,..
DOM,Dominican Republic,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,347.020654515971,364.058980197354,364.227703659007,361.924181953682,375.615172655829,452.355468858735,460.026455237341,442.757272042537,423.81597287975,401.121558750609,404.729979012301,399.85645996168,401.61049847294,403.042637366031,369.693067197497,334.319900708116,318.172023910771,301.066149029359,289.42086779862,..,..,..
DZA,Algeria,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,502.06563171445,524.673305424178,520.477271760863,533.016299973108,563.134431772849,594.932122361539,582.809780580789,526.492250575159,608.210394707298,507.006274152219,473.539901094143,442.446197402572,455.473026166148,433.950164041506,398.94850529572,454.387464972538,446.209848354549,455.168729637782,438.833310379978,..,..,..
EAP,East Asia & Pacific,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,1383.45370663832,1358.92681189261,1284.61354877189,1234.96695546871,1175.12116929081,1159.36217063772,1114.74115830967,1048.8801195067,933.191140080494,885.464113267889,853.865543613339,828.781231356437,810.686229175425,889.592331055441,941.64043194611,931.077108122165,912.94911149095,862.158361535719,827.140455044117,..,..,..
ECA,Europe & Central Asia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,1316.92570344222,1287.77363685961,1258.95328822236,1239.68177829462,1214.57009838309,1109.18517112264,1095.60029137922,1067.39675434987,1005.5027197038,974.480675617782,927.521338280514,902.239410656997,842.987644452299,796.339655659092,764.737116199517,725.580892079229,707.995607741137,..,..,..
ECU,Ecuador,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,297.927138328329,277.357311189313,369.606816236346,399.663120245455,215.220644015185,353.808531846138,361.842022183696,266.027927595222,316.872884448652,323.615923657697,309.908756401266,329.393151803648,332.728991149956,345.097841379298,345.243967316828,332.985400734987,320.393135773787,325.10002505476,263.185415984862,..,..,..
EGY,"Egypt, Arab Rep.",EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,412.691874918163,423.191273978645,418.351522353116,466.053089905878,410.501785213882,440.160552688842,446.869730133474,449.231787306531,487.835871387395,471.612294204937,504.458516968733,432.505249430897,428.356198383834,518.509882111015,503.460763001788,524.103317784716,526.664096788109,522.535798536038,514.80881279106,..,..,..
EMU,Euro area,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,233.253345988534,375.170222251768,361.663597183774,354.841483363563,345.383927855391,345.5732455334,347.120597682806,332.737195103018,329.644651515759,305.723965196213,296.936186846525,298.455074922369,295.142377615719,299.38029721221,294.634998511084,287.882904439925,277.18786888196,266.120156486522,259.975677107508,..,..,..
ERI,Eritrea,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,..,..,83.5269279932317,131.55333081703,141.215981881975,198.365590257696,217.920921891868,228.718457780773,258.585767561581,246.086051121123,229.182989893007,282.522003070439,295.342287176799,286.582735540581,211.826796962511,215.672639075105,170.993188050118,..,..,..
ESP,Spain,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,296.432054795529,298.583037288822,308.441441485235,288.584669427558,303.855152592325,310.894239016392,300.134215177711,300.466802133994,298.734412934751,293.194532496189,291.017343344174,284.009210349345,292.029487627917,289.176727797878,296.015397085302,297.501427012429,283.236467689805,279.867870900023,255.057140626402,..,..,..
EST,Estonia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,..,..,1994.39465536629,1711.55165931363,1743.21492297166,1490.90039562039,1594.29253796782,1424.0028808062,1244.81080275904,1125.18964442697,1032.6260591271,977.632816614949,876.609205887771,924.685805331577,876.446930802391,783.933938516102,688.051906174137,757.7168149504,731.680553922856,..,..,..
