country_code,year,spi
MLI,2016,46.7599983215332
MLI,2015,48.0299987792969
MLI,2014,47.75
MLI,2013,47.0499992370606
MLI,2012,46.2299995422363
MLI,2011,44.939998626709
MLT,2020,84.8899993896484
MLT,2019,84.629997253418
MLT,2018,84.5500030517578
MLT,2017,84.9700012207031
MLT,2016,84.6500015258789
MLT,2015,84.4199981689453
MLT,2014,83.5199966430664
MLT,2013,83.5999984741211
MLT,2012,82.6600036621094
MLT,2011,82.2900009155273
MRT,2020,48.9500007629395
MRT,2019,47.1699981689453
MRT,2018,45.8400001525879
MRT,2017,46.3499984741211
MRT,2016,45.8600006103516
MRT,2015,45.9099998474121
MRT,2014,46.3600006103516
MRT,2013,46.5400009155273
MRT,2012,45.5299987792969
MRT,2011,44.4599990844727
MUS,2020,78.9599990844727
MUS,2019,78.4599990844727
MUS,2018,77.75
MUS,2017,77.0999984741211
MUS,2016,76.7699966430664
MUS,2015,76.5299987792969
MUS,2014,75.9800033569336
MUS,2013,75.9199981689453
MUS,2012,74.5100021362305
MUS,2011,73.870002746582
MEX,2020,73.5199966430664
MEX,2019,73.1399993896484
MEX,2018,72.6399993896484
MEX,2017,72.5500030517578
MEX,2016,72.0400009155273
MEX,2015,71.9700012207031
MEX,2014,70.8000030517578
MEX,2013,70.1600036621094
MEX,2012,69.7399978637695
MEX,2011,69.4899978637695
MDA,2020,72.5800018310547
MDA,2019,72.2200012207031
MDA,2018,72.2699966430664
MDA,2017,72.5899963378906
MDA,2016,72.0299987792969
MDA,2015,72.2200012207031
MDA,2014,71.4000015258789
MDA,2013,71.1500015258789
MDA,2012,69.6900024414063
MDA,2011,68.8300018310547
MNG,2020,71.0699996948242
MNG,2019,69.879997253418
MNG,2018,69.5800018310547
MNG,2017,69.7699966430664
MNG,2016,69.0800018310547
MNG,2015,68.3300018310547
MNG,2014,67.870002746582
MNG,2013,67.5299987792969
MNG,2012,66.5999984741211
MNG,2011,66.129997253418
MNE,2020,74.4199981689453
MNE,2019,74.5800018310547
MNE,2018,74.6399993896484
MNE,2017,75.3099975585937
MNE,2016,75.2699966430664
MNE,2015,75.8000030517578
MNE,2014,75.0299987792969
MNE,2013,74.25
MNE,2012,73.5400009155273
MNE,2011,73.1800003051758
MAR,2020,66.9000015258789
MAR,2019,66.5199966430664
MAR,2018,66.5400009155273
MAR,2017,66.5299987792969
MAR,2016,65.7699966430664
MAR,2015,66.0899963378906
MAR,2014,65.3300018310547
MAR,2013,64.8300018310547
MAR,2012,62.3699989318848
MAR,2011,60.9000015258789
MOZ,2020,49
MOZ,2019,48.9099998474121
MOZ,2018,49.0200004577637
MOZ,2017,49.2799987792969
MOZ,2016,48.0299987792969
MOZ,2015,46.9199981689453
MOZ,2014,46.6199989318848
MOZ,2013,46.4099998474121
MOZ,2012,45.8600006103516
MOZ,2011,45.1500015258789
MMR,2020,55.9900016784668
MMR,2019,55.2099990844727
MMR,2018,53.8899993896484
MMR,2017,53.0299987792969
MMR,2016,51.2900009155274
MMR,2015,48.8600006103516
MMR,2014,47.6100006103516
MMR,2013,47.1100006103516
MMR,2012,45.5900001525879
MMR,2011,44.1500015258789
NAM,2020,67.1399993896484
NAM,2019,66.6800003051758
NAM,2018,65.9100036621094
NAM,2017,65.7600021362305
NAM,2016,64.5100021362305
NAM,2015,63.8600006103516
NAM,2014,62.9700012207031
NAM,2013,62.189998626709
NAM,2012,60.5800018310547
NAM,2011,59.3600006103516
NPL,2020,57.5999984741211
NPL,2019,57.689998626709
NPL,2018,58.1599998474121
NPL,2017,56.9799995422363
NPL,2016,55.8699989318848
NPL,2015,54.8499984741211
NPL,2014,53.2999992370606
NPL,2013,52.2599983215332
NPL,2012,50.5400009155273
NPL,2011,49.7200012207031
NLD,2020,91.0599975585938
NLD,2019,91.1600036621094
NLD,2018,91.2600021362305
NLD,2017,91.2200012207031
NLD,2016,91.0199966430664
NLD,2015,91.1399993896484
NLD,2014,91.0299987792969
NLD,2013,91.0299987792969
NLD,2012,90.6399993896484
NLD,2011,90.4000015258789
NZL,2020,91.6399993896484
NZL,2019,91.620002746582
NZL,2018,91.379997253418
NZL,2017,91.0100021362305
NZL,2016,90.7300033569336
NZL,2015,90.4599990844727
NZL,2014,89.9400024414063
NZL,2013,90
NZL,2012,89.25
NZL,2011,89.0299987792969
NIC,2020,64.0199966430664
NIC,2019,63.939998626709
NIC,2018,66.2300033569336
NIC,2017,66.5100021362305
NIC,2016,66.3899993896484
NIC,2015,66.2099990844727
NIC,2014,65.1100006103516
NIC,2013,64.4700012207031
NIC,2012,63.4900016784668
NIC,2011,63.1300010681152
NER,2020,42.2099990844727
NER,2019,42.5400009155274
NER,2018,41.6599998474121
NER,2017,41.9700012207031
NER,2016,41.4099998474121
NER,2015,41.5099983215332
NER,2014,41.25
NER,2013,40.5400009155273
NER,2012,39.060001373291
NER,2011,38.7200012207031
NGA,2020,51.310001373291
NGA,2019,51.3300018310547
NGA,2018,50.9099998474121
NGA,2017,51.0099983215332
NGA,2016,49.5200004577637
NGA,2015,49.689998626709
NGA,2014,48.9099998474121
NGA,2013,47.4599990844727
NGA,2012,46.4300003051758
NGA,2011,45.5299987792969
NOR,2020,92.7300033569336
NOR,2019,93.0800018310547
NOR,2018,92.870002746582
NOR,2017,92.7200012207031
NOR,2016,92.0299987792969
NOR,2015,91.7099990844727
NOR,2014,91.2399978637695
NOR,2013,91.1600036621094
NOR,2012,91.2099990844727
NOR,2011,91.3499984741211
OMN,2020,71.4100036621094
OMN,2019,71.0299987792969
OMN,2018,70.2399978637695
OMN,2017,69.4899978637695
OMN,2016,68.5599975585938
OMN,2015,67.9400024414062
OMN,2014,68.129997253418
OMN,2013,67.5
OMN,2012,66.3000030517578
OMN,2011,66.0500030517578
PAK,2020,49.25
PAK,2019,49.3499984741211
PAK,2018,49.3499984741211
PAK,2017,48.4599990844727
PAK,2016,48.1500015258789
PAK,2015,47.5400009155274
PAK,2014,47.2299995422363
PAK,2013,47.0200004577637
PAK,2012,46.4099998474121
PAK,2011,46.2700004577637
PAN,2020,76.5500030517578
PAN,2019,76.4800033569336
PAN,2018,76.6100006103516
PAN,2017,76.75
PAN,2016,75.4899978637695
PAN,2015,74.9199981689453
PAN,2014,75.0100021362305
PAN,2013,74.6100006103516
PAN,2012,74.0299987792969
PAN,2011,73.6900024414063
PNG,2020,44.9099998474121
PNG,2019,43.689998626709
PNG,2018,43.7799987792969
PNG,2017,43.4199981689453
PNG,2016,42.6100006103516
PNG,2015,42.5800018310547
PNG,2014,41.4300003051758
PNG,2013,40.8499984741211
PNG,2012,39.9300003051758
PNG,2011,39.3600006103516
PRY,2020,72.4800033569336
PRY,2019,71.9400024414063
PRY,2018,70.75
PRY,2017,70.6800003051758
PRY,2016,70.129997253418
PRY,2015,69.6100006103516
PRY,2014,68.0500030517578
PRY,2013,68.1500015258789
PRY,2012,67.879997253418
PRY,2011,67.3199996948242
PER,2020,74.2200012207031
PER,2019,73.8199996948242
PER,2018,74.0299987792969
PER,2017,73.4700012207031
PER,2016,72.1800003051758
PER,2015,71.6100006103516
PER,2014,71.3399963378906
PER,2013,70.9599990844727
PER,2012,69.5699996948242
PER,2011,69.0400009155273
PHL,2020,66.620002746582
PHL,2019,66.7200012207031
PHL,2018,67.0199966430664
PHL,2017,66.3499984741211
PHL,2016,66.4400024414063
PHL,2015,65.879997253418
PHL,2014,65.25
PHL,2013,65.0699996948242
PHL,2012,63.5999984741211
PHL,2011,62.6100006103516
POL,2020,84.3199996948242
POL,2019,84.1900024414062
POL,2018,83.7300033569336
POL,2017,84.4199981689453
POL,2016,85.1699981689453
POL,2015,85.0100021362305
POL,2014,83.7099990844727
POL,2013,83.5100021362305
POL,2012,82.6100006103516
POL,2011,82.3000030517578
PRT,2020,87.7900009155274
PRT,2019,88.0100021362305
PRT,2018,87.7799987792969
PRT,2017,87.5699996948242
PRT,2016,86.5
PRT,2015,86.120002746582
PRT,2014,85.870002746582
PRT,2013,85.8199996948242
PRT,2012,84.8499984741211
PRT,2011,84.3399963378906
QAT,2020,70.5800018310547
QAT,2019,70.2900009155273
QAT,2018,69.879997253418
QAT,2017,70.0899963378906
QAT,2016,69.8099975585938
QAT,2015,69.8199996948242
QAT,2014,68.5100021362305
QAT,2013,68.1100006103516
QAT,2012,68.5
QAT,2011,67.6600036621094
MKD,2020,73.1600036621094
MKD,2019,73.120002746582
MKD,2018,72.7399978637695
MKD,2017,71.6600036621094
MKD,2016,71.25
MKD,2015,71.5299987792969
MKD,2014,70.3899993896484
MKD,2013,70.5100021362305
MKD,2012,70.3000030517578
MKD,2011,70.2099990844727
ROU,2020,78.3499984741211
ROU,2019,78.1399993896484
ROU,2018,77.9000015258789
ROU,2017,78.5100021362305
ROU,2016,78.5599975585938
ROU,2015,78.2799987792969
ROU,2014,77.879997253418
ROU,2013,77.8499984741211
ROU,2012,76.879997253418
ROU,2011,76.4300003051758
RUS,2020,72.5599975585938
RUS,2019,72.25
RUS,2018,72.129997253418
RUS,2017,71.6900024414062
RUS,2016,71.3300018310547
RUS,2015,71
RUS,2014,70.9300003051758
RUS,2013,70.1699981689453
RUS,2012,69.8300018310547
RUS,2011,68.9000015258789
RWA,2020,54.1300010681152
RWA,2019,53.7999992370605
RWA,2018,53.7599983215332
RWA,2017,54
RWA,2016,53.310001373291
RWA,2015,52.7299995422363
RWA,2014,51.9900016784668
RWA,2013,50.2299995422363
RWA,2012,48.2599983215332
RWA,2011,47.439998626709
STP,2013,60.5699996948242
STP,2012,60.1500015258789
STP,2011,59.5699996948242
SAU,2020,65.0599975585938
SAU,2019,64.7099990844727
SAU,2018,64.3499984741211
SAU,2017,64.1800003051758
SAU,2016,63.4199981689453
SAU,2015,63.5099983215332
SAU,2014,62.3699989318848
SAU,2013,61.3300018310547
SAU,2012,60.9900016784668
SAU,2011,60.4900016784668
SEN,2020,60.0400009155274
SEN,2019,60.189998626709
SEN,2018,59.7200012207031
SEN,2017,59.5499992370606
SEN,2016,59
SEN,2015,58.6199989318848
SEN,2014,58.0200004577637
SEN,2013,56.2000007629395
SEN,2012,55.4700012207031
SEN,2011,54.7700004577637
SRB,2020,75.5400009155273
SRB,2019,75.2200012207031
SRB,2018,75.1900024414063
SRB,2017,75.3899993896484
SRB,2016,74.9599990844727
SRB,2015,75.1500015258789
SRB,2014,74.0400009155273
SRB,2013,74.4700012207031
SRB,2012,73.75
SRB,2011,73.5800018310547
SLE,2020,51.7400016784668
SLE,2019,51.560001373291
SLE,2018,50.5800018310547
SLE,2017,49.5499992370606
SLE,2016,48.2099990844727
SLE,2015,47.1199989318848
SLE,2014,45.689998626709
SLE,2013,44.1599998474121
SLE,2012,43.4099998474121
SLE,2011,42.3800010681152
SGP,2020,85.4599990844727
SGP,2019,85.1100006103516
SGP,2018,84.5800018310547
SGP,2017,84.2900009155273
SGP,2016,83.9400024414062
SGP,2015,83.8399963378906
SGP,2014,83.5500030517578
SGP,2013,83.2600021362305
SGP,2012,83.3899993896484
SGP,2011,82.8600006103516
SVK,2020,83.1500015258789
SVK,2019,82.5800018310547
SVK,2018,83.1399993896484
SVK,2017,83.129997253418
SVK,2016,82.5100021362305
SVK,2015,82.5100021362305
SVK,2014,82.4400024414063
SVK,2013,82.25
SVK,2012,81.2300033569336
SVK,2011,81.0299987792969
SVN,2020,87.7099990844727
SVN,2019,87.8199996948242
SVN,2018,87.5999984741211
SVN,2017,87.5800018310547
SVN,2016,87.2399978637695
SVN,2015,87.2200012207031
SVN,2014,86.0800018310547
SVN,2013,85.9800033569336
SVN,2012,85.7099990844727
SVN,2011,85.4800033569336
SOM,2020,35.5800018310547
SOM,2019,35.310001373291
SOM,2018,34.9500007629395
SOM,2017,33.8800010681152
SOM,2016,32.6599998474121
SOM,2015,32.1599998474121
SOM,2014,31.1299991607666
SOM,2013,30.7800006866455
SOM,2012,29.9899997711182
SOM,2011,29.6800003051758
ZAF,2020,70.2600021362305
ZAF,2019,69.5800018310547
ZAF,2018,69.4899978637695
ZAF,2017,69.9899978637695
ZAF,2016,68.9400024414063
ZAF,2015,68.8000030517578
ZAF,2014,67.5599975585938
ZAF,2013,66.8399963378906
ZAF,2012,65.4000015258789
ZAF,2011,64.0800018310547
SSD,2020,31.0599994659424
SSD,2019,29.8700008392334
SSD,2018,29.7299995422363
SSD,2017,29.4099998474121
SSD,2016,29.5499992370605
SSD,2015,29.7299995422363
SSD,2014,29.9699993133545
ESP,2020,88.7099990844727
ESP,2019,88.6800003051758
ESP,2018,88.4899978637695
ESP,2017,88.620002746582
ESP,2016,88.370002746582
ESP,2015,88.1399993896484
ESP,2014,87.370002746582
ESP,2013,87.4400024414063
ESP,2012,86.6699981689453
ESP,2011,86.3600006103516
LKA,2020,73.1999969482422
LKA,2019,72.9199981689453
LKA,2018,70.9599990844727
LKA,2017,70.4499969482422
LKA,2016,69.0199966430664
LKA,2015,67.1399993896484
LKA,2014,66.379997253418
LKA,2013,66.0800018310547
LKA,2012,64.2399978637695
LKA,2011,63.4000015258789
SDN,2020,48.5099983215332
SDN,2019,45.9900016784668
SDN,2018,44.3600006103516
SDN,2017,44.2400016784668
SDN,2016,43.25
SDN,2015,42.9799995422363
SDN,2014,42.4599990844727
SDN,2013,41.7400016784668
SDN,2012,40.5299987792969
SDN,2011,39.9000015258789
SUR,2020,71.120002746582
SUR,2019,70.6600036621094
SUR,2018,70.6399993896484
SUR,2017,70.8499984741211
SUR,2016,70.7200012207031
SUR,2015,70.4700012207031
SUR,2014,69.6800003051758
SUR,2013,69.7099990844727
SUR,2012,68.870002746582
SUR,2011,68.870002746582
SWE,2020,91.620002746582
SWE,2019,91.3199996948242
SWE,2018,91.3199996948242
SWE,2017,91.4700012207031
SWE,2016,91.1100006103516
SWE,2015,91.129997253418
SWE,2014,90.7300033569336
SWE,2013,91.2900009155274
SWE,2012,91.2399978637695
SWE,2011,91.0999984741211
CHE,2020,91.4199981689453
CHE,2019,91.5199966430664
CHE,2018,91.1600036621094
CHE,2017,91.120002746582
CHE,2016,90.3399963378906
CHE,2015,90.1399993896484
CHE,2014,89.5299987792969
CHE,2013,89.2799987792969
CHE,2012,89.0400009155274
CHE,2011,88.7699966430664
TJK,2020,56.9900016784668
TJK,2019,56.7299995422363
TJK,2018,55.8499984741211
TJK,2017,56.1100006103516
TJK,2016,55.689998626709
TJK,2015,55.9099998474121
TJK,2014,55.3699989318848
TJK,2013,55.6399993896484
TJK,2012,54.9700012207031
TJK,2011,54.7999992370606
TZA,2020,56.2000007629395
TZA,2019,55.7200012207031
TZA,2018,55.7200012207031
TZA,2017,55.2200012207031
TZA,2016,54.4500007629395
TZA,2015,52.939998626709
TZA,2014,52.3800010681152
TZA,2013,52.1699981689453
TZA,2012,51.2999992370605
TZA,2011,50.8800010681152
THA,2020,70.7200012207031
THA,2019,69.9800033569336
THA,2018,68.7399978637695
THA,2017,68.3600006103516
THA,2016,68.0199966430664
THA,2015,67.8199996948242
THA,2014,69.5500030517578
THA,2013,70.1399993896484
THA,2012,69.1900024414062
THA,2011,68.6500015258789
TLS,2020,61.0800018310547
TLS,2019,60.4900016784668
TLS,2018,59.1699981689453
TLS,2017,58.4700012207031
TLS,2016,57.6199989318848
TLS,2015,56.1399993896484
TLS,2014,55.7599983215332
TLS,2013,55.560001373291
TLS,2012,53.560001373291
TLS,2011,53.0099983215332
TGO,2020,53.0499992370605
TGO,2019,53.5699996948242
TGO,2018,53.4599990844727
TGO,2017,53.0099983215332
TGO,2016,52.0299987792969
TGO,2015,51.5299987792969
TGO,2014,49.9099998474121
TGO,2013,49.689998626709
TGO,2012,48.8600006103516
TGO,2011,48.2299995422363
TTO,2020,76.3300018310547
TTO,2019,76.3099975585938
TTO,2018,75.9000015258789
TTO,2017,75.5199966430664
TTO,2016,74.9199981689453
TTO,2015,74.7900009155273
TTO,2014,74.0999984741211
TTO,2013,74.4300003051758
TTO,2012,73.9199981689453
TTO,2011,73.1999969482422
TUN,2020,75.0199966430664
TUN,2019,74.6500015258789
TUN,2018,74.4300003051758
TUN,2017,74.129997253418
TUN,2016,73.3099975585938
TUN,2015,73.2399978637695
TUN,2014,72.1999969482422
TUN,2013,72.2900009155273
TUN,2012,71.0899963378906
TUN,2011,66.2799987792969
TUR,2020,68.2699966430664
TUR,2019,68.3099975585938
TUR,2018,67.5599975585938
TUR,2017,67.9800033569336
TUR,2016,68.4199981689453
TUR,2015,68.3300018310547
TUR,2014,67.9700012207031
TUR,2013,68.6999969482422
TUR,2012,67.8199996948242
TUR,2011,66.8499984741211
TKM,2020,58.3499984741211
TKM,2019,57.2400016784668
TKM,2018,56.6399993896484
TKM,2017,56.4599990844727
TKM,2016,55.9099998474121
TKM,2015,55.9099998474121
TKM,2014,55.4099998474121
TKM,2013,55.6199989318848
TKM,2012,53.9300003051758
TKM,2011,52.4599990844727
UGA,2020,52.9799995422363
UGA,2019,52.5800018310547
UGA,2018,51.9700012207031
UGA,2017,51.9000015258789
UGA,2016,51.3699989318848
UGA,2015,50.7599983215332
UGA,2014,49.4000015258789
UGA,2013,49.7799987792969
UGA,2012,48.9300003051758
UGA,2011,48.1699981689453
UKR,2020,73.379997253418
UKR,2019,72.1100006103516
UKR,2018,71.5599975585937
UKR,2017,71.5899963378906
UKR,2016,71.4499969482422
UKR,2015,71.9400024414063
UKR,2014,71.7600021362305
UKR,2013,71.879997253418
UKR,2012,71.1800003051758
UKR,2011,70.1900024414063
ARE,2020,70.5999984741211
ARE,2019,70.629997253418
ARE,2018,70.1100006103516
ARE,2017,70.0299987792969
ARE,2016,69.1999969482422
ARE,2015,68.4300003051758
ARE,2014,67.4100036621094
ARE,2013,67.0299987792969
ARE,2012,66.0100021362305
ARE,2011,66.620002746582
GBR,2020,88.5400009155273
GBR,2019,88.8300018310547
GBR,2018,88.8099975585937
GBR,2017,88.7399978637695
GBR,2016,88.8300018310547
GBR,2015,88.6399993896484
GBR,2014,88.3899993896484
GBR,2013,88.6100006103516
GBR,2012,88.3199996948242
GBR,2011,87.9000015258789
USA,2020,85.7099990844727
USA,2019,85.7699966430664
USA,2018,86.0100021362305
USA,2017,86.120002746582
USA,2016,86.7699966430664
USA,2015,86.5800018310547
USA,2014,86.7799987792969
USA,2013,86.6999969482422
USA,2012,86.6699981689453
USA,2011,86.4300003051758
URY,2020,82.9899978637695
URY,2019,82.4000015258789
URY,2018,82.3000030517578
URY,2017,82.1600036621094
URY,2016,81.5599975585937
URY,2015,81.3399963378906
URY,2014,81.9100036621094
URY,2013,81.9700012207031
URY,2012,79.8199996948242
URY,2011,79.8499984741211
UZB,2020,64.9800033569336
UZB,2019,63.2000007629395
UZB,2018,62.560001373291
UZB,2017,61.0299987792969
UZB,2016,60.0099983215332
UZB,2015,59.6399993896484
UZB,2014,58.5800018310547
UZB,2013,58.1399993896484
UZB,2012,56.810001373291
UZB,2011,56.25
VNM,2020,68.8499984741211
VNM,2019,67.7799987792969
VNM,2018,67.3899993896484
VNM,2017,67.0299987792969
VNM,2016,66.5699996948242
VNM,2015,65.9899978637695
VNM,2014,65.0400009155274
VNM,2013,64.8600006103516
VNM,2012,63.4099998474121
VNM,2011,62.8800010681152
ZMB,2020,55.3400001525879
ZMB,2019,55.0999984741211
ZMB,2018,54.7999992370606
ZMB,2017,53.9900016784668
ZMB,2016,53.8199996948242
ZMB,2015,53.6500015258789
ZMB,2014,52.4000015258789
ZMB,2013,51.7799987792969
ZMB,2012,50.0800018310547
ZMB,2011,49.7799987792969
ZWE,2020,52.2599983215332
ZWE,2019,52.5900001525879
ZWE,2018,51.4700012207031
ZWE,2017,50.7200012207031
ZWE,2016,50.2400016784668
ZWE,2015,49.9099998474121
ZWE,2014,49.7599983215332
ZWE,2013,47.2599983215332
ZWE,2012,45.1399993896484
ZWE,2011,43.6199989318848
BLZ,2020,
BLZ,2019,
BLZ,2018,
BLZ,2017,
BLZ,2016,
BLZ,2015,
BLZ,2014,
BLZ,2013,
BLZ,2012,
BLZ,2011,
BRN,2020,
BRN,2019,
BRN,2018,
BRN,2017,
BRN,2016,
BRN,2015,
BRN,2014,
BRN,2013,
BRN,2012,
BRN,2011,
COM,2020,
COM,2019,
COM,2018,
COM,2017,
COM,2016,
COM,2015,
COM,2014,
COM,2013,
COM,2012,
COM,2011,
GRD,2020,
GRD,2019,
GRD,2018,
GRD,2017,
GRD,2016,
GRD,2015,
GRD,2014,
GRD,2013,
GRD,2012,
GRD,2011,
STP,2020,
STP,2019,
STP,2018,
STP,2017,
STP,2016,
STP,2015,
STP,2014,
SYC,2020,
SYC,2019,
SYC,2018,
SYC,2017,
SYC,2016,
SYC,2015,
SYC,2014,
SYC,2013,
SYC,2012,
SYC,2011,
SLB,2020,
SLB,2019,
SLB,2018,
SLB,2017,
SLB,2016,
SLB,2015,
SLB,2014,
SLB,2013,
SLB,2012,
SLB,2011,
LCA,2020,
LCA,2019,
LCA,2018,
LCA,2017,
LCA,2016,
LCA,2015,
LCA,2014,
LCA,2013,
LCA,2012,
LCA,2011,
VCT,2020,
VCT,2019,
VCT,2018,
VCT,2017,
VCT,2016,
VCT,2015,
VCT,2014,
VCT,2013,
VCT,2012,
VCT,2011,
TWN,2020,
TWN,2019,
TWN,2018,
TWN,2017,
TWN,2016,
TWN,2015,
TWN,2014,
TWN,2013,
TWN,2012,
TWN,2011,
VUT,2020,
VUT,2019,
VUT,2018,
VUT,2017,
VUT,2016,
VUT,2015,
VUT,2014,
VUT,2013,
VUT,2012,
VUT,2011,
AND,2020,
AND,2019,
AND,2018,
AND,2017,
AND,2016,
AND,2015,
AND,2014,
AND,2013,
AND,2012,
AND,2011,
ATG,2020,
ATG,2019,
ATG,2018,
ATG,2017,
ATG,2016,
ATG,2015,
ATG,2014,
ATG,2013,
ATG,2012,
ATG,2011,
BHS,2020,
BHS,2019,
BHS,2018,
BHS,2017,
BHS,2016,
BHS,2015,
BHS,2014,
BHS,2013,
BHS,2012,
BHS,2011,
DMA,2020,
DMA,2019,
DMA,2018,
DMA,2017,
DMA,2016,
DMA,2015,
DMA,2014,
DMA,2013,
DMA,2012,
DMA,2011,
KIR,2020,
KIR,2019,
KIR,2018,
KIR,2017,
KIR,2016,
KIR,2015,
KIR,2014,
KIR,2013,
KIR,2012,
KIR,2011,
KSV,2020,
KSV,2019,
KSV,2018,
KSV,2017,
KSV,2016,
KSV,2015,
KSV,2014,
KSV,2013,
KSV,2012,
KSV,2011,
MHL,2020,
MHL,2019,
MHL,2018,
MHL,2017,
MHL,2016,
MHL,2015,
MHL,2014,
MHL,2013,
MHL,2012,
MHL,2011,
FSM,2020,
FSM,2019,
FSM,2018,
FSM,2017,
FSM,2016,
FSM,2015,
FSM,2014,
FSM,2013,
FSM,2012,
FSM,2011,
WSM,2020,
WSM,2019,
WSM,2018,
WSM,2017,
WSM,2016,
WSM,2015,
WSM,2014,
WSM,2013,
WSM,2012,
WSM,2011,
TON,2020,
TON,2019,
TON,2018,
TON,2017,
TON,2016,
TON,2015,
TON,2014,
TON,2013,
TON,2012,
TON,2011,
WBG,2020,70.75
WBG,2019,70.0400009155274
WBG,2018,69.8399963378906
WBG,2017,68.7900009155274
WBG,2016,68.370002746582
WBG,2015,68.0500030517578
WBG,2014,67.7099990844727
WBG,2013,67.4700012207031
WBG,2012,66.629997253418
WBG,2011,65.3399963378906
LIE,2020,
LIE,2019,
LIE,2018,
LIE,2017,
LIE,2016,
LIE,2015,
LIE,2014,
LIE,2013,
LIE,2012,
LIE,2011,
MCO,2020,
MCO,2019,
MCO,2018,
MCO,2017,
MCO,2016,
MCO,2015,
MCO,2014,
MCO,2013,
MCO,2012,
MCO,2011,
NRU,2020,
NRU,2019,
NRU,2018,
NRU,2017,
NRU,2016,
NRU,2015,
NRU,2014,
NRU,2013,
NRU,2012,
NRU,2011,
PLW,2020,
PLW,2019,
PLW,2018,
PLW,2017,
PLW,2016,
PLW,2015,
PLW,2014,
PLW,2013,
PLW,2012,
PLW,2011,
SMR,2020,
SMR,2019,
SMR,2018,
SMR,2017,
SMR,2016,
SMR,2015,
SMR,2014,
SMR,2013,
SMR,2012,
SMR,2011,
KNA,2020,
KNA,2019,
KNA,2018,
KNA,2017,
KNA,2016,
KNA,2015,
KNA,2014,
KNA,2013,
KNA,2012,
KNA,2011,
TUV,2020,
TUV,2019,
TUV,2018,
TUV,2017,
TUV,2016,
TUV,2015,
TUV,2014,
TUV,2013,
TUV,2012,
TUV,2011,
VAT,2020,
VAT,2019,
VAT,2018,
VAT,2017,
VAT,2016,
VAT,2015,
VAT,2014,
VAT,2013,
VAT,2012,
VAT,2011,
