Datetime,Close,High,Low,Open
2025-09-19 04:25:00+00:00,9089.900390625,9089.900390625,9084.7001953125,9084.7001953125
2025-09-19 04:30:00+00:00,9090.5,9090.5,9088.099609375,9089.7998046875
2025-09-19 04:35:00+00:00,9093.400390625,9093.400390625,9089.599609375,9090.5
2025-09-19 04:40:00+00:00,9092.0,9093.400390625,9091.099609375,9093.400390625
2025-09-19 04:45:00+00:00,9095.099609375,9095.099609375,9092.0,9092.0
2025-09-19 04:50:00+00:00,9092.900390625,9095.099609375,9092.900390625,9095.0
2025-09-19 04:55:00+00:00,9091.0,9092.5,9091.0,9091.900390625
2025-09-19 05:00:00+00:00,9092.2998046875,9093.5,9091.099609375,9091.099609375
2025-09-19 05:05:00+00:00,9094.099609375,9095.2998046875,9091.7998046875,9092.5
2025-09-19 05:10:00+00:00,9088.7001953125,9094.900390625,9088.400390625,9093.0
2025-09-19 05:15:00+00:00,9089.099609375,9091.0,9089.099609375,9089.2001953125
2025-09-19 05:20:00+00:00,9085.5,9089.7998046875,9085.400390625,9089.7998046875
2025-09-19 05:25:00+00:00,9078.400390625,9084.599609375,9078.0,9084.599609375
2025-09-19 05:30:00+00:00,9074.099609375,9077.599609375,9074.099609375,9077.599609375
2025-09-19 05:35:00+00:00,9071.7001953125,9074.7998046875,9070.900390625,9074.7998046875
2025-09-19 05:40:00+00:00,9066.2001953125,9072.099609375,9066.2001953125,9071.900390625
2025-09-19 05:45:00+00:00,9064.400390625,9067.2998046875,9064.099609375,9066.7001953125
2025-09-19 05:50:00+00:00,9063.099609375,9066.599609375,9063.099609375,9064.099609375
2025-09-19 05:55:00+00:00,9058.2001953125,9065.0,9057.0,9065.0
2025-09-19 06:00:00+00:00,9059.0,9059.099609375,9059.0,9059.099609375
2025-09-19 06:05:00+00:00,9059.0,9059.0,9059.0,9059.0
2025-09-19 06:10:00+00:00,9063.5,9063.5,9059.0,9059.0
2025-09-22 00:00:00+00:00,9105.0,9105.7001953125,9092.099609375,9092.099609375
2025-09-22 00:05:00+00:00,9121.099609375,9121.099609375,9105.099609375,9105.099609375
2025-09-22 00:10:00+00:00,9131.0,9133.099609375,9123.099609375,9123.099609375
2025-09-22 00:15:00+00:00,9112.599609375,9123.099609375,9112.599609375,9123.099609375
2025-09-22 00:20:00+00:00,9109.900390625,9114.0,9109.7998046875,9111.7001953125
2025-09-22 00:25:00+00:00,9103.099609375,9110.099609375,9103.0,9109.900390625
2025-09-22 00:30:00+00:00,9099.7001953125,9104.099609375,9099.7001953125,9102.7001953125
2025-09-22 00:35:00+00:00,9101.5,9102.5,9100.099609375,9102.0
2025-09-22 00:40:00+00:00,9101.2998046875,9103.2998046875,9100.900390625,9101.5
2025-09-22 00:45:00+00:00,9105.599609375,9105.599609375,9098.2001953125,9099.7998046875
2025-09-22 00:50:00+00:00,9108.900390625,9108.900390625,9105.2998046875,9106.0
2025-09-22 00:55:00+00:00,9102.2998046875,9109.2001953125,9101.599609375,9109.2001953125
2025-09-22 01:00:00+00:00,9103.5,9103.5,9100.099609375,9102.2001953125
2025-09-22 01:05:00+00:00,9108.2001953125,9109.7001953125,9103.7998046875,9103.7998046875
2025-09-22 01:10:00+00:00,9110.2001953125,9110.2001953125,9107.099609375,9107.099609375
2025-09-22 01:15:00+00:00,9105.7001953125,9109.5,9105.7001953125,9109.5
2025-09-22 01:20:00+00:00,9105.5,9106.900390625,9104.7001953125,9106.7998046875
2025-09-22 01:25:00+00:00,9103.400390625,9105.0,9102.400390625,9104.5
2025-09-22 01:30:00+00:00,9094.5,9102.7001953125,9094.5,9102.7001953125
2025-09-22 01:35:00+00:00,9086.5,9095.0,9085.7001953125,9095.0
2025-09-22 01:40:00+00:00,9085.599609375,9086.2001953125,9082.2998046875,9086.2001953125
2025-09-22 01:45:00+00:00,9082.5,9089.599609375,9082.5,9084.2001953125
2025-09-22 01:50:00+00:00,9088.400390625,9088.400390625,9081.2001953125,9081.2001953125
2025-09-22 01:55:00+00:00,9088.2001953125,9091.7001953125,9087.7001953125,9089.599609375
2025-09-22 02:00:00+00:00,9092.5,9092.7998046875,9088.0,9088.599609375
2025-09-22 02:05:00+00:00,9090.7001953125,9093.7001953125,9090.7001953125,9093.400390625
2025-09-22 02:10:00+00:00,9086.0,9090.0,9084.599609375,9090.0
2025-09-22 02:15:00+00:00,9084.900390625,9089.900390625,9084.900390625,9085.7001953125
2025-09-22 02:20:00+00:00,9086.599609375,9087.2998046875,9084.900390625,9084.900390625
2025-09-22 02:25:00+00:00,9087.5,9087.900390625,9085.599609375,9085.7998046875
2025-09-22 02:30:00+00:00,9093.900390625,9093.900390625,9086.7998046875,9086.7998046875
2025-09-22 02:35:00+00:00,9095.2001953125,9096.7001953125,9093.5,9094.2998046875
2025-09-22 02:40:00+00:00,9094.099609375,9095.0,9094.0,9094.900390625
2025-09-22 02:45:00+00:00,9095.0,9096.2998046875,9094.7001953125,9094.7001953125
2025-09-22 02:50:00+00:00,9094.400390625,9095.7998046875,9092.7998046875,9095.7998046875
2025-09-22 02:55:00+00:00,9097.900390625,9098.0,9095.5,9095.5
2025-09-22 03:00:00+00:00,9096.7001953125,9098.2998046875,9095.5,9098.2998046875
2025-09-22 03:05:00+00:00,9097.0,9098.2998046875,9096.7001953125,9097.7001953125
2025-09-22 03:10:00+00:00,9098.7001953125,9098.7998046875,9096.2998046875,9096.7998046875
2025-09-22 03:15:00+00:00,9100.0,9100.099609375,9098.2998046875,9098.7998046875
2025-09-22 03:20:00+00:00,9099.599609375,9099.900390625,9097.7001953125,9099.900390625
2025-09-22 03:25:00+00:00,9102.599609375,9102.599609375,9100.0,9100.0
2025-09-22 03:30:00+00:00,9101.2998046875,9102.2998046875,9099.2998046875,9102.2998046875
2025-09-22 03:35:00+00:00,9104.7998046875,9104.900390625,9100.900390625,9100.900390625
2025-09-22 03:40:00+00:00,9105.2001953125,9105.900390625,9104.400390625,9104.400390625
2025-09-22 03:45:00+00:00,9109.5,9109.5,9104.7998046875,9104.7998046875
2025-09-22 03:50:00+00:00,9110.900390625,9111.0,9108.5,9108.7001953125
2025-09-22 03:55:00+00:00,9112.599609375,9113.2001953125,9111.0,9111.0
2025-09-22 04:00:00+00:00,9114.7001953125,9114.7001953125,9111.7998046875,9112.7998046875
2025-09-22 04:05:00+00:00,9116.900390625,9117.900390625,9114.2001953125,9114.599609375
2025-09-22 04:10:00+00:00,9115.7001953125,9117.900390625,9115.7001953125,9116.7001953125
2025-09-22 04:15:00+00:00,9113.7998046875,9116.900390625,9113.7998046875,9115.2998046875
2025-09-22 04:20:00+00:00,9110.7998046875,9113.5,9110.7998046875,9113.5
2025-09-22 04:25:00+00:00,9108.7998046875,9111.900390625,9108.7998046875,9111.2998046875
2025-09-22 04:30:00+00:00,9108.099609375,9108.7001953125,9105.7001953125,9108.7001953125
2025-09-22 04:35:00+00:00,9109.7001953125,9109.7001953125,9108.7001953125,9108.7001953125
2025-09-22 04:40:00+00:00,9105.7001953125,9110.5,9105.7001953125,9109.900390625
2025-09-22 04:45:00+00:00,9107.2998046875,9109.0,9105.7001953125,9105.7001953125
2025-09-22 04:50:00+00:00,9103.7998046875,9108.099609375,9103.7998046875,9107.2001953125
2025-09-22 04:55:00+00:00,9102.2998046875,9104.900390625,9102.0,9104.599609375
2025-09-22 05:00:00+00:00,9102.7998046875,9103.7001953125,9100.0,9102.599609375
2025-09-22 05:05:00+00:00,9103.0,9103.0,9100.5,9102.900390625
2025-09-22 05:10:00+00:00,9099.900390625,9103.5,9099.900390625,9103.0
2025-09-22 05:15:00+00:00,9100.5,9102.099609375,9100.5,9101.599609375
2025-09-22 05:20:00+00:00,9099.099609375,9100.7998046875,9097.7001953125,9100.400390625
2025-09-22 05:25:00+00:00,9100.2001953125,9100.7001953125,9098.0,9098.7998046875
2025-09-22 05:30:00+00:00,9102.599609375,9102.599609375,9099.5,9101.2998046875
2025-09-22 05:35:00+00:00,9101.5,9102.900390625,9100.7998046875,9101.7998046875
2025-09-22 05:40:00+00:00,9100.0,9102.0,9099.7998046875,9101.7998046875
2025-09-22 05:45:00+00:00,9099.2001953125,9100.7998046875,9099.2001953125,9099.900390625
2025-09-22 05:50:00+00:00,9097.2998046875,9100.599609375,9097.2998046875,9099.7998046875
2025-09-22 05:55:00+00:00,9098.900390625,9098.900390625,9096.2998046875,9097.099609375
2025-09-22 06:00:00+00:00,9099.400390625,9099.7001953125,9099.400390625,9099.7001953125
2025-09-22 06:05:00+00:00,9099.400390625,9099.400390625,9099.400390625,9099.400390625
2025-09-22 06:10:00+00:00,9102.099609375,9102.099609375,9099.400390625,9099.400390625
2025-09-23 00:00:00+00:00,9132.2001953125,9132.2001953125,9123.900390625,9123.900390625
2025-09-23 00:05:00+00:00,9132.7998046875,9137.7001953125,9129.7998046875,9129.7998046875
2025-09-23 00:10:00+00:00,9133.400390625,9133.400390625,9124.7001953125,9131.2998046875
2025-09-23 00:15:00+00:00,9144.0,9144.0,9133.2998046875,9135.099609375
2025-09-23 00:20:00+00:00,9136.7001953125,9143.400390625,9136.7001953125,9142.599609375
2025-09-23 00:25:00+00:00,9127.7998046875,9136.900390625,9127.7998046875,9136.0
2025-09-23 00:30:00+00:00,9129.099609375,9130.5,9125.2001953125,9126.2998046875
2025-09-23 00:35:00+00:00,9123.0,9128.2001953125,9121.599609375,9127.7001953125
2025-09-23 00:40:00+00:00,9117.400390625,9122.2998046875,9116.599609375,9122.2998046875
2025-09-23 00:45:00+00:00,9112.099609375,9117.5,9110.400390625,9117.5
2025-09-23 00:50:00+00:00,9108.900390625,9112.2998046875,9107.2001953125,9112.2998046875
2025-09-23 00:55:00+00:00,9104.5,9108.7001953125,9103.2001953125,9108.2001953125
2025-09-23 01:00:00+00:00,9108.2998046875,9109.0,9105.2998046875,9107.0
2025-09-23 01:05:00+00:00,9107.5,9110.5,9107.5,9108.5
2025-09-23 01:10:00+00:00,9108.0,9110.0,9106.7001953125,9107.0
2025-09-23 01:15:00+00:00,9109.099609375,9110.0,9105.7998046875,9107.5
2025-09-23 01:20:00+00:00,9105.599609375,9111.900390625,9105.599609375,9108.599609375
2025-09-23 01:25:00+00:00,9106.599609375,9108.099609375,9105.7998046875,9105.7998046875
2025-09-23 01:30:00+00:00,9104.5,9106.7998046875,9102.2001953125,9106.7998046875
2025-09-23 01:35:00+00:00,9111.900390625,9111.900390625,9103.900390625,9103.900390625
2025-09-23 01:40:00+00:00,9125.099609375,9125.099609375,9114.5,9115.2001953125
2025-09-23 01:45:00+00:00,9128.099609375,9128.099609375,9123.5,9125.400390625
2025-09-23 01:50:00+00:00,9134.2001953125,9134.2001953125,9124.400390625,9125.0
2025-09-23 01:55:00+00:00,9137.900390625,9137.900390625,9135.0,9135.0
2025-09-23 02:00:00+00:00,9143.0,9143.0,9137.2001953125,9137.7998046875
2025-09-23 02:05:00+00:00,9138.599609375,9141.2998046875,9137.5,9141.0
2025-09-23 02:10:00+00:00,9136.2001953125,9139.2998046875,9136.2001953125,9138.900390625
2025-09-23 02:15:00+00:00,9137.5,9137.5,9135.7001953125,9135.7001953125
2025-09-23 02:20:00+00:00,9139.599609375,9142.900390625,9137.7998046875,9137.7998046875
2025-09-23 02:25:00+00:00,9139.0,9141.099609375,9136.7998046875,9140.2998046875
2025-09-23 02:30:00+00:00,9149.400390625,9149.400390625,9139.7998046875,9139.7998046875
2025-09-23 02:35:00+00:00,9154.2001953125,9155.5,9149.400390625,9149.400390625
2025-09-23 02:40:00+00:00,9152.400390625,9152.400390625,9146.7001953125,9152.2001953125
2025-09-23 02:45:00+00:00,9147.2001953125,9153.2998046875,9147.2001953125,9152.5
2025-09-23 02:50:00+00:00,9149.5,9149.900390625,9148.099609375,9148.400390625
2025-09-23 02:55:00+00:00,9145.2001953125,9148.900390625,9145.2001953125,9148.900390625
2025-09-23 03:00:00+00:00,9147.599609375,9148.0,9144.900390625,9146.400390625
2025-09-23 03:05:00+00:00,9144.900390625,9150.2001953125,9144.900390625,9147.5
2025-09-23 03:10:00+00:00,9149.2998046875,9149.2998046875,9143.5,9145.099609375
2025-09-23 03:15:00+00:00,9150.5,9150.7001953125,9149.099609375,9149.5
2025-09-23 03:20:00+00:00,9147.0,9150.5,9146.5,9150.400390625
2025-09-23 03:25:00+00:00,9147.7998046875,9150.400390625,9146.599609375,9147.099609375
2025-09-23 03:30:00+00:00,9149.900390625,9150.7998046875,9147.400390625,9147.400390625
2025-09-23 03:35:00+00:00,9152.7998046875,9153.900390625,9151.099609375,9151.099609375
2025-09-23 03:40:00+00:00,9156.7001953125,9157.7001953125,9153.2998046875,9153.2998046875
2025-09-23 03:45:00+00:00,9163.0,9163.400390625,9157.5,9157.5
2025-09-23 03:50:00+00:00,9165.400390625,9166.099609375,9164.0,9164.099609375
2025-09-23 03:55:00+00:00,9161.7998046875,9163.7998046875,9161.599609375,9163.7001953125
2025-09-23 04:00:00+00:00,9159.0,9163.2998046875,9159.0,9162.2998046875
2025-09-23 04:05:00+00:00,9153.400390625,9158.599609375,9153.400390625,9158.599609375
2025-09-23 04:10:00+00:00,9157.099609375,9159.2998046875,9153.599609375,9153.7998046875
2025-09-23 04:15:00+00:00,9150.900390625,9156.599609375,9150.900390625,9156.599609375
2025-09-23 04:20:00+00:00,9150.900390625,9152.2998046875,9150.400390625,9150.400390625
2025-09-23 04:25:00+00:00,9152.400390625,9152.400390625,9149.2001953125,9150.900390625
2025-09-23 04:30:00+00:00,9146.900390625,9152.2998046875,9145.2998046875,9152.2998046875
2025-09-23 04:35:00+00:00,9144.0,9146.5,9144.0,9146.5
2025-09-23 04:40:00+00:00,9143.400390625,9144.2998046875,9142.2001953125,9144.0
2025-09-23 04:45:00+00:00,9141.2001953125,9143.400390625,9141.2001953125,9142.2998046875
2025-09-23 04:50:00+00:00,9142.0,9142.2001953125,9141.099609375,9141.7001953125
2025-09-23 04:55:00+00:00,9141.900390625,9142.2998046875,9140.7001953125,9142.099609375
2025-09-23 05:00:00+00:00,9141.2001953125,9142.7998046875,9141.0,9141.0
2025-09-23 05:05:00+00:00,9137.900390625,9141.099609375,9137.900390625,9140.7998046875
2025-09-23 05:10:00+00:00,9139.5,9140.7001953125,9137.400390625,9137.5
2025-09-23 05:15:00+00:00,9141.7001953125,9141.7001953125,9138.5,9139.900390625
2025-09-23 05:20:00+00:00,9143.7998046875,9144.400390625,9141.599609375,9141.599609375
2025-09-23 05:25:00+00:00,9145.099609375,9145.099609375,9143.7998046875,9144.599609375
2025-09-23 05:30:00+00:00,9147.400390625,9150.2998046875,9146.400390625,9146.400390625
2025-09-23 05:35:00+00:00,9150.5,9150.5,9147.7001953125,9147.900390625
2025-09-23 05:40:00+00:00,9146.400390625,9150.5,9145.900390625,9150.5
2025-09-23 05:45:00+00:00,9141.5,9144.7998046875,9141.5,9144.7998046875
2025-09-23 05:50:00+00:00,9143.099609375,9143.7001953125,9141.7001953125,9141.7001953125
2025-09-23 05:55:00+00:00,9142.2998046875,9143.900390625,9141.7001953125,9143.099609375
2025-09-23 06:00:00+00:00,9141.2001953125,9141.599609375,9141.2001953125,9141.599609375
2025-09-23 06:05:00+00:00,9141.2001953125,9141.2001953125,9141.2001953125,9141.2001953125
2025-09-23 06:10:00+00:00,9137.7998046875,9141.2001953125,9137.7998046875,9141.2001953125
2025-09-24 00:00:00+00:00,9089.5,9108.7998046875,9088.099609375,9108.7998046875
2025-09-24 00:05:00+00:00,9083.900390625,9088.900390625,9081.2998046875,9086.7998046875
2025-09-24 00:10:00+00:00,9075.5,9084.7001953125,9075.5,9082.0
2025-09-24 00:15:00+00:00,9079.2998046875,9079.7998046875,9074.2001953125,9075.0
2025-09-24 00:20:00+00:00,9083.099609375,9083.900390625,9079.2001953125,9079.2001953125
2025-09-24 00:25:00+00:00,9084.599609375,9085.099609375,9081.400390625,9081.400390625
2025-09-24 00:30:00+00:00,9081.2998046875,9085.2998046875,9081.2998046875,9084.0
2025-09-24 00:35:00+00:00,9078.7001953125,9080.900390625,9076.5,9080.5
2025-09-24 00:40:00+00:00,9083.5,9083.5,9078.599609375,9078.599609375
2025-09-24 00:45:00+00:00,9082.400390625,9087.0,9082.400390625,9083.599609375
2025-09-24 00:50:00+00:00,9076.900390625,9082.400390625,9076.900390625,9082.2001953125
2025-09-24 00:55:00+00:00,9074.400390625,9078.2998046875,9074.400390625,9077.2998046875
2025-09-24 01:00:00+00:00,9070.0,9074.400390625,9070.0,9073.900390625
2025-09-24 01:05:00+00:00,9068.2998046875,9072.2001953125,9068.2998046875,9070.2998046875
2025-09-24 01:10:00+00:00,9072.7001953125,9072.7001953125,9065.5,9068.099609375
2025-09-24 01:15:00+00:00,9069.2998046875,9072.7001953125,9068.099609375,9072.7001953125
2025-09-24 01:20:00+00:00,9069.099609375,9070.2001953125,9067.900390625,9067.900390625
2025-09-24 01:25:00+00:00,9074.2998046875,9074.2998046875,9068.7001953125,9068.7998046875
2025-09-24 01:30:00+00:00,9062.2998046875,9075.2001953125,9062.2998046875,9075.2001953125
2025-09-24 01:35:00+00:00,9057.0,9063.7001953125,9057.0,9061.900390625
2025-09-24 01:40:00+00:00,9053.5,9056.599609375,9051.2001953125,9056.599609375
2025-09-24 01:45:00+00:00,9053.400390625,9053.400390625,9051.2001953125,9052.0
2025-09-24 01:50:00+00:00,9049.7998046875,9056.0,9049.7998046875,9056.0
2025-09-24 01:55:00+00:00,9046.5,9049.2001953125,9044.7998046875,9049.2001953125
2025-09-24 02:00:00+00:00,9045.900390625,9046.599609375,9039.2998046875,9046.599609375
2025-09-24 02:05:00+00:00,9049.599609375,9049.599609375,9046.099609375,9047.099609375
2025-09-24 02:10:00+00:00,9053.2998046875,9055.7001953125,9050.2998046875,9050.2998046875
2025-09-24 02:15:00+00:00,9052.400390625,9053.900390625,9052.400390625,9053.099609375
2025-09-24 02:20:00+00:00,9053.7001953125,9053.7001953125,9049.599609375,9052.7998046875
2025-09-24 02:25:00+00:00,9055.7001953125,9055.7001953125,9049.5,9052.099609375
2025-09-24 02:30:00+00:00,9049.2998046875,9056.900390625,9049.2998046875,9056.900390625
2025-09-24 02:35:00+00:00,9049.599609375,9049.900390625,9048.0,9048.099609375
2025-09-24 02:40:00+00:00,9050.599609375,9051.400390625,9046.5,9049.7001953125
2025-09-24 02:45:00+00:00,9052.2001953125,9053.599609375,9050.7998046875,9051.599609375
2025-09-24 02:50:00+00:00,9049.2998046875,9051.5,9048.0,9051.5
2025-09-24 02:55:00+00:00,9044.400390625,9048.7998046875,9042.7998046875,9048.7998046875
2025-09-24 03:00:00+00:00,9048.5,9048.5,9043.7001953125,9044.900390625
2025-09-24 03:05:00+00:00,9049.599609375,9051.7001953125,9048.400390625,9048.400390625
2025-09-24 03:10:00+00:00,9046.7001953125,9050.5,9046.099609375,9049.099609375
2025-09-24 03:15:00+00:00,9046.400390625,9047.400390625,9044.099609375,9046.900390625
2025-09-24 03:20:00+00:00,9046.7998046875,9048.7998046875,9045.400390625,9046.900390625
2025-09-24 03:25:00+00:00,9048.7001953125,9049.099609375,9045.900390625,9046.7998046875
2025-09-24 03:30:00+00:00,9048.7998046875,9048.7998046875,9046.900390625,9047.900390625
2025-09-24 03:35:00+00:00,9051.099609375,9051.099609375,9047.7001953125,9048.099609375
2025-09-24 03:40:00+00:00,9053.2998046875,9055.0,9052.7998046875,9052.7998046875
2025-09-24 03:45:00+00:00,9048.2001953125,9054.5,9048.2001953125,9054.5
2025-09-24 03:50:00+00:00,9047.2001953125,9048.7998046875,9047.2001953125,9047.7998046875
2025-09-24 03:55:00+00:00,9047.7001953125,9048.599609375,9046.2998046875,9046.2998046875
2025-09-24 04:00:00+00:00,9048.900390625,9048.900390625,9044.099609375,9047.7998046875
2025-09-24 04:05:00+00:00,9050.2998046875,9050.400390625,9047.900390625,9049.2001953125
2025-09-24 04:10:00+00:00,9044.2998046875,9049.400390625,9043.2998046875,9048.7998046875
2025-09-24 04:15:00+00:00,9041.2001953125,9046.599609375,9041.2001953125,9045.400390625
2025-09-24 04:20:00+00:00,9036.599609375,9039.599609375,9036.599609375,9039.5
2025-09-24 04:25:00+00:00,9046.099609375,9046.900390625,9036.400390625,9036.400390625
2025-09-24 04:30:00+00:00,9045.7001953125,9047.400390625,9042.7001953125,9045.5
2025-09-24 04:35:00+00:00,9046.7001953125,9046.7001953125,9044.900390625,9046.0
2025-09-24 04:40:00+00:00,9047.599609375,9047.599609375,9045.0,9045.5
2025-09-24 04:45:00+00:00,9044.2998046875,9045.400390625,9043.7001953125,9044.900390625
2025-09-24 04:50:00+00:00,9047.599609375,9047.7001953125,9045.0,9045.0
2025-09-24 04:55:00+00:00,9048.0,9049.400390625,9047.7998046875,9048.599609375
2025-09-24 05:00:00+00:00,9047.2998046875,9048.7001953125,9045.400390625,9047.599609375
2025-09-24 05:05:00+00:00,9044.400390625,9047.2001953125,9044.400390625,9046.7001953125
2025-09-24 05:10:00+00:00,9046.099609375,9047.400390625,9043.900390625,9043.900390625
2025-09-24 05:15:00+00:00,9044.5,9045.599609375,9043.7001953125,9045.599609375
2025-09-24 05:20:00+00:00,9044.2001953125,9046.2998046875,9044.2001953125,9045.900390625
2025-09-24 05:25:00+00:00,9045.599609375,9045.599609375,9043.900390625,9043.900390625
2025-09-24 05:30:00+00:00,9042.5,9045.099609375,9042.2998046875,9045.099609375
2025-09-24 05:35:00+00:00,9044.5,9045.900390625,9042.7998046875,9042.7998046875
2025-09-24 05:40:00+00:00,9047.2001953125,9047.2001953125,9043.7001953125,9043.7001953125
2025-09-24 05:45:00+00:00,9046.599609375,9047.400390625,9046.099609375,9047.2001953125
2025-09-24 05:50:00+00:00,9044.2001953125,9046.599609375,9044.2001953125,9045.400390625
2025-09-24 05:55:00+00:00,9050.099609375,9050.099609375,9042.7001953125,9042.7001953125
2025-09-24 06:00:00+00:00,9050.2001953125,9050.400390625,9050.2001953125,9050.400390625
2025-09-24 06:05:00+00:00,9050.2001953125,9050.2001953125,9050.2001953125,9050.2001953125
2025-09-24 06:10:00+00:00,9057.599609375,9057.599609375,9050.2001953125,9050.2001953125
2025-09-25 00:00:00+00:00,9039.7998046875,9040.5,9035.0,9035.7001953125
2025-09-25 00:05:00+00:00,9058.2998046875,9058.2998046875,9041.099609375,9041.099609375
2025-09-25 00:10:00+00:00,9054.7998046875,9063.099609375,9053.2998046875,9061.5
2025-09-25 00:15:00+00:00,9055.7001953125,9056.7001953125,9052.2998046875,9055.2998046875
2025-09-25 00:20:00+00:00,9043.2998046875,9054.0,9042.5,9054.0
2025-09-25 00:25:00+00:00,9046.599609375,9048.400390625,9042.7998046875,9042.7998046875
2025-09-25 00:30:00+00:00,9051.599609375,9053.0,9046.400390625,9046.900390625
2025-09-25 00:35:00+00:00,9051.0,9051.099609375,9046.0,9051.0
2025-09-25 00:40:00+00:00,9051.900390625,9057.5,9050.400390625,9053.099609375
2025-09-25 00:45:00+00:00,9044.0,9052.7001953125,9043.599609375,9052.7001953125
2025-09-25 00:50:00+00:00,9042.400390625,9044.7001953125,9040.099609375,9043.599609375
2025-09-25 00:55:00+00:00,9049.900390625,9049.900390625,9043.400390625,9043.400390625
2025-09-25 01:00:00+00:00,9037.7001953125,9048.5,9037.7001953125,9048.5
2025-09-25 01:05:00+00:00,9034.599609375,9037.7001953125,9034.599609375,9037.099609375
2025-09-25 01:10:00+00:00,9033.0,9038.2998046875,9032.2998046875,9034.2001953125
2025-09-25 01:15:00+00:00,9036.5,9036.5,9030.5,9033.7001953125
2025-09-25 01:20:00+00:00,9036.2998046875,9038.400390625,9034.599609375,9034.900390625
2025-09-25 01:25:00+00:00,9040.900390625,9042.0,9035.2001953125,9035.2001953125
2025-09-25 01:30:00+00:00,9038.2998046875,9041.7001953125,9037.7998046875,9041.7001953125
2025-09-25 01:35:00+00:00,9041.2998046875,9045.0,9040.2001953125,9040.2001953125
2025-09-25 01:40:00+00:00,9042.2998046875,9042.2998046875,9038.0,9041.7998046875
2025-09-25 01:45:00+00:00,9045.099609375,9045.099609375,9041.7001953125,9042.900390625
2025-09-25 01:50:00+00:00,9047.0,9048.7001953125,9045.7001953125,9045.7001953125
2025-09-25 01:55:00+00:00,9049.7998046875,9049.7998046875,9046.5,9046.5
2025-09-25 02:00:00+00:00,9055.2998046875,9056.599609375,9050.7001953125,9050.7001953125
2025-09-25 02:05:00+00:00,9062.7001953125,9063.900390625,9055.7001953125,9056.5
2025-09-25 02:10:00+00:00,9068.5,9068.599609375,9061.0,9061.0
2025-09-25 02:15:00+00:00,9073.900390625,9073.900390625,9067.2998046875,9067.2998046875
2025-09-25 02:20:00+00:00,9067.0,9074.099609375,9066.5,9074.099609375
2025-09-25 02:25:00+00:00,9071.400390625,9071.400390625,9068.400390625,9068.400390625
2025-09-25 02:30:00+00:00,9077.2001953125,9077.2001953125,9070.400390625,9072.099609375
2025-09-25 02:35:00+00:00,9077.900390625,9080.099609375,9076.599609375,9076.599609375
2025-09-25 02:40:00+00:00,9081.7001953125,9083.400390625,9077.599609375,9078.900390625
2025-09-25 02:45:00+00:00,9078.900390625,9080.400390625,9078.2001953125,9079.5
2025-09-25 02:50:00+00:00,9075.0,9079.5,9075.0,9078.2001953125
2025-09-25 02:55:00+00:00,9069.2001953125,9075.900390625,9069.2001953125,9075.900390625
2025-09-25 03:00:00+00:00,9069.5,9069.5,9067.099609375,9069.0
2025-09-25 03:05:00+00:00,9074.099609375,9074.099609375,9067.5,9067.5
2025-09-25 03:10:00+00:00,9070.599609375,9074.7998046875,9070.599609375,9074.2001953125
2025-09-25 03:15:00+00:00,9067.5,9071.0,9067.5,9071.0
2025-09-25 03:20:00+00:00,9070.5,9070.5,9066.900390625,9066.900390625
2025-09-25 03:25:00+00:00,9067.2001953125,9071.0,9067.2001953125,9070.7001953125
2025-09-25 03:30:00+00:00,9072.599609375,9072.599609375,9066.900390625,9066.900390625
2025-09-25 03:35:00+00:00,9069.900390625,9072.900390625,9069.900390625,9072.400390625
2025-09-25 03:40:00+00:00,9065.2001953125,9069.5,9065.2001953125,9069.2001953125
2025-09-25 03:45:00+00:00,9064.900390625,9065.099609375,9062.900390625,9064.900390625
2025-09-25 03:50:00+00:00,9061.0,9066.400390625,9061.0,9065.2001953125
2025-09-25 03:55:00+00:00,9059.0,9061.099609375,9058.2998046875,9059.7001953125
2025-09-25 04:00:00+00:00,9058.7998046875,9060.400390625,9058.7998046875,9059.599609375
2025-09-25 04:05:00+00:00,9060.400390625,9061.0,9058.099609375,9058.400390625
2025-09-25 04:10:00+00:00,9060.5,9061.599609375,9059.7998046875,9060.2998046875
2025-09-25 04:15:00+00:00,9064.7001953125,9065.099609375,9060.7998046875,9060.7998046875
2025-09-25 04:20:00+00:00,9065.7998046875,9065.7998046875,9062.7001953125,9063.7001953125
2025-09-25 04:25:00+00:00,9064.099609375,9066.0,9064.099609375,9065.5
2025-09-25 04:30:00+00:00,9061.400390625,9063.900390625,9060.2001953125,9063.900390625
2025-09-25 04:35:00+00:00,9062.7001953125,9062.7001953125,9059.400390625,9059.400390625
2025-09-25 04:40:00+00:00,9065.0,9065.7001953125,9062.7998046875,9062.7998046875
2025-09-25 04:45:00+00:00,9065.900390625,9068.0,9063.900390625,9063.900390625
2025-09-25 04:50:00+00:00,9058.5,9066.5,9058.5,9066.5
2025-09-25 04:55:00+00:00,9059.900390625,9059.900390625,9057.900390625,9058.0
2025-09-25 05:00:00+00:00,9055.2998046875,9060.5,9055.2998046875,9059.900390625
2025-09-25 05:05:00+00:00,9056.7001953125,9056.7998046875,9054.7001953125,9054.7001953125
2025-09-25 05:10:00+00:00,9057.7001953125,9058.400390625,9055.0,9056.7998046875
2025-09-25 05:15:00+00:00,9057.7998046875,9057.7998046875,9055.2001953125,9055.599609375
